#format table ## [Custom WaveView] saved 14:28:45 Wed Mar 11 2026
TIME ,x_ssad.v(d5) ,x_ssad.v(d4) ,x_ssad.v(d3) ,x_ssad.v(d2) ,x_ssad.v(d1) ,x_ssad.v(d0) 
 1.098E-02 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.391E-08 , 5.391E-08 , 5.391E-08 
 1.103E-02 , 6.982E-06 , 6.982E-06 , 1.345E+00 , 6.982E-06 , 6.982E-06 , 6.982E-06 
 1.108E-02 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.394E-08 , 5.394E-08 , 5.394E-08 
 1.113E-02 , 5.355E-05 , 5.355E-05 , 1.345E+00 , 5.355E-05 , 5.355E-05 , 1.345E+00 
 1.118E-02 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.123E-02 , 6.976E-06 , 6.976E-06 , 1.345E+00 , 6.976E-06 , 6.976E-06 , 6.976E-06 
 1.128E-02 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.133E-02 , 5.351E-05 , 5.351E-05 , 1.345E+00 , 5.351E-05 , 5.351E-05 , 1.345E+00 
 1.138E-02 , 1.345E+00 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 2.012E-08 
 1.143E-02 , 5.348E-05 , 5.348E-05 , 1.345E+00 , 5.348E-05 , 1.345E+00 , 5.348E-05 
 1.148E-02 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 
 1.153E-02 , 5.346E-05 , 5.346E-05 , 1.345E+00 , 5.346E-05 , 5.346E-05 , 1.345E+00 
 1.158E-02 , 1.345E+00 , 1.345E+00 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 2.014E-08 
 1.163E-02 , 5.342E-05 , 5.342E-05 , 1.345E+00 , 5.342E-05 , 1.345E+00 , 5.342E-05 
 1.168E-02 , 1.345E+00 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 2.012E-08 , 1.345E+00 
 1.173E-02 , 5.339E-05 , 5.339E-05 , 1.345E+00 , 5.339E-05 , 1.345E+00 , 5.339E-05 
 1.178E-02 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 
 1.183E-02 , 5.337E-05 , 5.337E-05 , 1.345E+00 , 5.337E-05 , 1.345E+00 , 5.337E-05 
 1.188E-02 , 1.345E+00 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 2.012E-08 , 1.345E+00 
 1.193E-02 , 4.138E-08 , 4.138E-08 , 1.345E+00 , 4.138E-08 , 1.345E+00 , 1.345E+00 
 1.198E-02 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 2.013E-08 , 1.345E+00 
 1.203E-02 , 4.148E-08 , 4.148E-08 , 1.345E+00 , 4.148E-08 , 1.345E+00 , 1.345E+00 
 1.208E-02 , 1.345E+00 , 1.345E+00 , 2.016E-08 , 1.345E+00 , 2.016E-08 , 1.345E+00 
 1.213E-02 , 4.892E-05 , 4.892E-05 , 1.345E+00 , 1.345E+00 , 4.892E-05 , 4.892E-05 
 1.218E-02 , 1.345E+00 , 1.345E+00 , 4.150E-08 , 1.345E+00 , 4.151E-08 , 4.151E-08 
 1.223E-02 , 4.153E-08 , 4.153E-08 , 1.345E+00 , 4.153E-08 , 1.345E+00 , 1.345E+00 
 1.228E-02 , 1.345E+00 , 1.345E+00 , 4.152E-08 , 1.345E+00 , 4.152E-08 , 4.152E-08 
 1.233E-02 , 4.887E-05 , 4.887E-05 , 1.345E+00 , 1.345E+00 , 4.887E-05 , 4.887E-05 
 1.238E-02 , 1.345E+00 , 1.345E+00 , 2.006E-08 , 2.006E-08 , 1.345E+00 , 1.345E+00 
 1.243E-02 , 4.142E-08 , 4.142E-08 , 1.345E+00 , 1.345E+00 , 4.142E-08 , 1.345E+00 
 1.248E-02 , 1.345E+00 , 1.345E+00 , 2.014E-08 , 2.014E-08 , 1.345E+00 , 1.345E+00 
 1.253E-02 , 4.879E-05 , 4.879E-05 , 1.345E+00 , 1.345E+00 , 4.879E-05 , 4.879E-05 
 1.258E-02 , 1.345E+00 , 1.345E+00 , 2.020E-08 , 2.020E-08 , 1.345E+00 , 1.345E+00 
 1.263E-02 , 4.166E-08 , 4.166E-08 , 1.345E+00 , 1.345E+00 , 4.166E-08 , 1.345E+00 
 1.268E-02 , 1.345E+00 , 1.345E+00 , 2.012E-08 , 2.012E-08 , 1.345E+00 , 1.345E+00 
 1.273E-02 , 4.158E-08 , 4.158E-08 , 1.345E+00 , 1.345E+00 , 4.158E-08 , 1.345E+00 
 1.278E-02 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 2.013E-08 , 1.345E+00 , 1.345E+00 
 1.283E-02 , 4.146E-08 , 4.146E-08 , 1.345E+00 , 1.345E+00 , 4.146E-08 , 1.345E+00 
 1.288E-02 , 1.345E+00 , 1.345E+00 , 4.157E-08 , 4.157E-08 , 1.345E+00 , 4.157E-08 
 1.293E-02 , 5.420E-08 , 5.420E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.420E-08 
 1.298E-02 , 1.345E+00 , 1.345E+00 , 4.159E-08 , 4.159E-08 , 1.345E+00 , 4.159E-08 
 1.303E-02 , 5.420E-08 , 5.420E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.420E-08 
 1.308E-02 , 1.345E+00 , 1.345E+00 , 4.161E-08 , 4.161E-08 , 1.345E+00 , 4.161E-08 
 1.313E-02 , 2.012E-08 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.318E-02 , 1.345E+00 , 1.345E+00 , 4.163E-08 , 4.163E-08 , 4.163E-08 , 1.345E+00 
 1.323E-02 , 5.426E-08 , 5.426E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.426E-08 
 1.328E-02 , 1.345E+00 , 1.345E+00 , 4.167E-08 , 4.167E-08 , 4.167E-08 , 1.345E+00 
 1.333E-02 , 2.018E-08 , 2.018E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.338E-02 , 1.345E+00 , 1.345E+00 , 4.850E-05 , 4.850E-05 , 4.850E-05 , 4.850E-05 
 1.343E-02 , 6.876E-06 , 1.345E+00 , 6.876E-06 , 6.876E-06 , 6.876E-06 , 6.876E-06 
 1.348E-02 , 1.345E+00 , 1.345E+00 , 4.846E-05 , 4.846E-05 , 4.846E-05 , 4.846E-05 
 1.353E-02 , 2.012E-08 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.358E-02 , 1.345E+00 , 1.345E+00 , 4.841E-05 , 4.841E-05 , 4.841E-05 , 4.841E-05 
 1.363E-02 , 6.865E-06 , 1.345E+00 , 6.865E-06 , 6.865E-06 , 6.865E-06 , 6.865E-06 
 1.368E-02 , 1.345E+00 , 2.015E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.373E-02 , 6.861E-06 , 1.345E+00 , 6.861E-06 , 6.861E-06 , 6.861E-06 , 6.861E-06 
 1.378E-02 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.383E-02 , 5.264E-05 , 1.345E+00 , 5.264E-05 , 5.264E-05 , 5.264E-05 , 1.345E+00 
 1.388E-02 , 1.345E+00 , 2.004E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.393E-02 , 5.259E-05 , 1.345E+00 , 5.259E-05 , 5.259E-05 , 5.259E-05 , 1.345E+00 
 1.398E-02 , 1.345E+00 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.403E-02 , 5.255E-05 , 1.345E+00 , 5.255E-05 , 5.255E-05 , 5.255E-05 , 1.345E+00 
 1.408E-02 , 1.345E+00 , 2.018E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.413E-02 , 5.252E-05 , 1.345E+00 , 5.252E-05 , 5.252E-05 , 1.345E+00 , 5.252E-05 
 1.418E-02 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.013E-08 
 1.423E-02 , 5.249E-05 , 1.345E+00 , 5.249E-05 , 5.249E-05 , 1.345E+00 , 5.249E-05 
 1.428E-02 , 1.345E+00 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.014E-08 
 1.433E-02 , 5.245E-05 , 1.345E+00 , 5.245E-05 , 5.245E-05 , 1.345E+00 , 5.245E-05 
 1.438E-02 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 
 1.443E-02 , 4.165E-08 , 1.345E+00 , 4.165E-08 , 4.165E-08 , 1.345E+00 , 1.345E+00 
 1.448E-02 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 
 1.453E-02 , 4.175E-08 , 1.345E+00 , 4.175E-08 , 4.175E-08 , 1.345E+00 , 1.345E+00 
 1.458E-02 , 1.345E+00 , 2.020E-08 , 1.345E+00 , 1.345E+00 , 2.020E-08 , 1.345E+00 
 1.463E-02 , 5.233E-05 , 1.345E+00 , 5.233E-05 , 1.345E+00 , 5.233E-05 , 5.233E-05 
 1.468E-02 , 1.345E+00 , 4.175E-08 , 1.345E+00 , 1.345E+00 , 4.175E-08 , 4.175E-08 
 1.473E-02 , 4.177E-08 , 1.345E+00 , 4.177E-08 , 4.177E-08 , 1.345E+00 , 1.345E+00 
 1.478E-02 , 1.345E+00 , 4.176E-08 , 1.345E+00 , 1.345E+00 , 4.176E-08 , 4.176E-08 
 1.483E-02 , 5.225E-05 , 1.345E+00 , 5.225E-05 , 1.345E+00 , 5.225E-05 , 5.225E-05 
 1.488E-02 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 
 1.493E-02 , 3.397E-08 , 1.345E+00 , 3.397E-08 , 1.345E+00 , 3.397E-08 , 1.345E+00 
 1.498E-02 , 1.345E+00 , 2.014E-08 , 1.345E+00 , 2.014E-08 , 1.345E+00 , 1.345E+00 
 1.503E-02 , 3.410E-08 , 1.345E+00 , 3.410E-08 , 1.345E+00 , 3.410E-08 , 1.345E+00 
 1.508E-02 , 1.345E+00 , 2.020E-08 , 1.345E+00 , 2.020E-08 , 1.345E+00 , 1.345E+00 
 1.513E-02 , 3.411E-08 , 1.345E+00 , 3.411E-08 , 1.345E+00 , 3.411E-08 , 1.345E+00 
 1.518E-02 , 1.345E+00 , 3.409E-08 , 1.345E+00 , 3.409E-08 , 1.345E+00 , 3.409E-08 
 1.523E-02 , 3.408E-08 , 1.345E+00 , 3.408E-08 , 1.345E+00 , 3.408E-08 , 1.345E+00 
 1.528E-02 , 1.345E+00 , 3.409E-08 , 1.345E+00 , 3.409E-08 , 1.345E+00 , 3.409E-08 
 1.533E-02 , 4.183E-08 , 1.345E+00 , 4.183E-08 , 1.345E+00 , 1.345E+00 , 4.183E-08 
 1.538E-02 , 1.345E+00 , 3.398E-08 , 1.345E+00 , 3.398E-08 , 3.398E-08 , 1.345E+00 
 1.543E-02 , 2.015E-08 , 1.345E+00 , 2.015E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.548E-02 , 1.345E+00 , 3.408E-08 , 1.345E+00 , 3.408E-08 , 3.408E-08 , 1.345E+00 
 1.553E-02 , 4.184E-08 , 1.345E+00 , 4.184E-08 , 1.345E+00 , 1.345E+00 , 4.184E-08 
 1.558E-02 , 1.345E+00 , 3.425E-08 , 1.345E+00 , 3.425E-08 , 3.425E-08 , 1.345E+00 
 1.563E-02 , 2.012E-08 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.568E-02 , 1.345E+00 , 5.182E-05 , 1.345E+00 , 5.182E-05 , 5.182E-05 , 5.182E-05 
 1.573E-02 , 2.012E-08 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.578E-02 , 1.345E+00 , 5.180E-05 , 1.345E+00 , 5.180E-05 , 5.180E-05 , 5.180E-05 
 1.583E-02 , 4.749E-05 , 1.345E+00 , 1.345E+00 , 4.749E-05 , 4.749E-05 , 4.749E-05 
 1.588E-02 , 1.345E+00 , 2.006E-08 , 2.006E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.593E-02 , 4.745E-05 , 1.345E+00 , 1.345E+00 , 4.745E-05 , 4.745E-05 , 4.745E-05 
 1.598E-02 , 1.345E+00 , 2.014E-08 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.603E-02 , 4.743E-05 , 1.345E+00 , 1.345E+00 , 4.743E-05 , 4.743E-05 , 4.743E-05 
 1.608E-02 , 1.345E+00 , 2.020E-08 , 2.020E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.613E-02 , 4.194E-08 , 1.345E+00 , 1.345E+00 , 4.194E-08 , 4.194E-08 , 1.345E+00 
 1.618E-02 , 1.345E+00 , 4.192E-08 , 4.192E-08 , 1.345E+00 , 1.345E+00 , 4.192E-08 
 1.623E-02 , 4.185E-08 , 1.345E+00 , 1.345E+00 , 4.185E-08 , 4.185E-08 , 1.345E+00 
 1.628E-02 , 1.345E+00 , 4.193E-08 , 4.193E-08 , 1.345E+00 , 1.345E+00 , 4.193E-08 
 1.633E-02 , 4.196E-08 , 1.345E+00 , 1.345E+00 , 4.196E-08 , 1.345E+00 , 4.196E-08 
 1.638E-02 , 1.345E+00 , 4.194E-08 , 4.194E-08 , 1.345E+00 , 1.345E+00 , 4.194E-08 
 1.643E-02 , 4.194E-08 , 1.345E+00 , 1.345E+00 , 4.194E-08 , 1.345E+00 , 4.194E-08 
 1.648E-02 , 1.345E+00 , 4.196E-08 , 4.196E-08 , 1.345E+00 , 1.345E+00 , 4.196E-08 
 1.653E-02 , 4.195E-08 , 1.345E+00 , 1.345E+00 , 4.195E-08 , 1.345E+00 , 4.195E-08 
 1.658E-02 , 1.345E+00 , 4.197E-08 , 4.197E-08 , 1.345E+00 , 1.345E+00 , 4.197E-08 
 1.663E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 
 1.668E-02 , 1.345E+00 , 3.419E-08 , 3.419E-08 , 1.345E+00 , 3.419E-08 , 1.345E+00 
 1.673E-02 , 2.016E-08 , 1.345E+00 , 1.345E+00 , 2.016E-08 , 1.345E+00 , 1.345E+00 
 1.678E-02 , 1.345E+00 , 3.421E-08 , 3.421E-08 , 1.345E+00 , 3.421E-08 , 1.345E+00 
 1.683E-02 , 2.015E-08 , 1.345E+00 , 1.345E+00 , 2.015E-08 , 1.345E+00 , 1.345E+00 
 1.688E-02 , 1.345E+00 , 5.133E-05 , 5.133E-05 , 1.345E+00 , 5.133E-05 , 5.133E-05 
 1.693E-02 , 5.488E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.488E-08 , 5.488E-08 
 1.698E-02 , 1.345E+00 , 5.129E-05 , 5.129E-05 , 1.345E+00 , 5.129E-05 , 5.129E-05 
 1.703E-02 , 5.490E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.490E-08 , 5.490E-08 
 1.708E-02 , 1.345E+00 , 5.123E-05 , 5.123E-05 , 1.345E+00 , 5.123E-05 , 5.123E-05 
 1.713E-02 , 2.011E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.011E-08 , 1.345E+00 
 1.718E-02 , 1.345E+00 , 4.207E-08 , 4.207E-08 , 4.207E-08 , 1.345E+00 , 1.345E+00 
 1.723E-02 , 2.016E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.016E-08 , 1.345E+00 
 1.728E-02 , 1.345E+00 , 4.205E-08 , 4.205E-08 , 4.205E-08 , 1.345E+00 , 1.345E+00 
 1.733E-02 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.012E-08 , 1.345E+00 
 1.738E-02 , 1.345E+00 , 5.113E-05 , 5.113E-05 , 5.113E-05 , 1.345E+00 , 5.113E-05 
 1.743E-02 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.014E-08 
 1.748E-02 , 1.345E+00 , 5.109E-05 , 5.109E-05 , 5.109E-05 , 1.345E+00 , 5.109E-05 
 1.753E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.013E-08 
 1.758E-02 , 1.345E+00 , 5.105E-05 , 5.105E-05 , 5.105E-05 , 1.345E+00 , 5.105E-05 
 1.763E-02 , 2.011E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.768E-02 , 1.345E+00 , 5.102E-05 , 5.102E-05 , 5.102E-05 , 5.102E-05 , 1.345E+00 
 1.773E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.013E-08 
 1.778E-02 , 1.345E+00 , 5.099E-05 , 5.099E-05 , 5.099E-05 , 5.099E-05 , 1.345E+00 
 1.783E-02 , 2.016E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.788E-02 , 1.345E+00 , 6.637E-06 , 6.637E-06 , 6.637E-06 , 6.637E-06 , 6.637E-06 
 1.793E-02 , 1.345E+00 , 6.636E-06 , 6.636E-06 , 6.636E-06 , 6.636E-06 , 6.636E-06 
 1.798E-02 , 1.345E+00 , 6.635E-06 , 6.635E-06 , 6.635E-06 , 6.635E-06 , 6.635E-06 
 1.803E-02 , 1.345E+00 , 6.632E-06 , 6.632E-06 , 6.632E-06 , 6.632E-06 , 6.632E-06 
 1.808E-02 , 1.345E+00 , 6.629E-06 , 6.629E-06 , 6.629E-06 , 6.629E-06 , 6.629E-06 
 1.813E-02 , 1.345E+00 , 5.089E-05 , 5.089E-05 , 5.089E-05 , 5.089E-05 , 1.345E+00 
 1.818E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.823E-02 , 1.345E+00 , 6.624E-06 , 6.624E-06 , 6.624E-06 , 6.624E-06 , 6.624E-06 
 1.828E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.833E-02 , 1.345E+00 , 5.086E-05 , 5.086E-05 , 5.086E-05 , 5.086E-05 , 1.345E+00 
 1.838E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.013E-08 
 1.843E-02 , 1.345E+00 , 5.083E-05 , 5.083E-05 , 5.083E-05 , 1.345E+00 , 5.083E-05 
 1.848E-02 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.014E-08 
 1.853E-02 , 1.345E+00 , 5.079E-05 , 5.079E-05 , 5.079E-05 , 1.345E+00 , 5.079E-05 
 1.858E-02 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.014E-08 
 1.863E-02 , 1.345E+00 , 4.226E-08 , 4.226E-08 , 4.226E-08 , 1.345E+00 , 1.345E+00 
 1.868E-02 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.012E-08 , 1.345E+00 
 1.873E-02 , 1.345E+00 , 5.073E-05 , 5.073E-05 , 5.073E-05 , 1.345E+00 , 5.073E-05 
 1.878E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 
 1.883E-02 , 1.345E+00 , 4.209E-08 , 4.209E-08 , 4.209E-08 , 1.345E+00 , 1.345E+00 
 1.888E-02 , 5.522E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.522E-08 , 5.522E-08 
 1.893E-02 , 1.345E+00 , 5.065E-05 , 5.065E-05 , 1.345E+00 , 5.065E-05 , 5.065E-05 
 1.898E-02 , 5.527E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.527E-08 , 5.527E-08 
 1.903E-02 , 1.345E+00 , 5.062E-05 , 5.062E-05 , 1.345E+00 , 5.062E-05 , 5.062E-05 
 1.908E-02 , 5.530E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 5.530E-08 , 5.530E-08 
 1.913E-02 , 1.345E+00 , 5.058E-05 , 5.058E-05 , 1.345E+00 , 5.058E-05 , 5.058E-05 
 1.918E-02 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 1.345E+00 
 1.923E-02 , 1.345E+00 , 5.055E-05 , 5.055E-05 , 1.345E+00 , 5.055E-05 , 5.055E-05 
 1.928E-02 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 
 1.933E-02 , 1.345E+00 , 3.428E-08 , 3.428E-08 , 1.345E+00 , 3.428E-08 , 1.345E+00 
 1.938E-02 , 4.223E-08 , 1.345E+00 , 1.345E+00 , 4.223E-08 , 1.345E+00 , 4.223E-08 
 1.943E-02 , 1.345E+00 , 4.223E-08 , 4.223E-08 , 1.345E+00 , 1.345E+00 , 4.223E-08 
 1.948E-02 , 4.226E-08 , 1.345E+00 , 1.345E+00 , 4.226E-08 , 1.345E+00 , 4.226E-08 
 1.953E-02 , 1.345E+00 , 4.227E-08 , 4.227E-08 , 1.345E+00 , 1.345E+00 , 4.227E-08 
 1.958E-02 , 4.227E-08 , 1.345E+00 , 1.345E+00 , 4.227E-08 , 1.345E+00 , 4.227E-08 
 1.963E-02 , 1.345E+00 , 4.225E-08 , 4.225E-08 , 1.345E+00 , 1.345E+00 , 4.226E-08 
 1.968E-02 , 4.233E-08 , 1.345E+00 , 1.345E+00 , 4.233E-08 , 4.233E-08 , 1.345E+00 
 1.973E-02 , 1.345E+00 , 4.226E-08 , 4.226E-08 , 1.345E+00 , 1.345E+00 , 4.226E-08 
 1.978E-02 , 4.231E-08 , 1.345E+00 , 1.345E+00 , 4.231E-08 , 4.231E-08 , 1.345E+00 
 1.983E-02 , 1.345E+00 , 2.017E-08 , 2.017E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 1.988E-02 , 4.607E-05 , 1.345E+00 , 1.345E+00 , 4.607E-05 , 4.607E-05 , 4.607E-05 
 1.993E-02 , 1.345E+00 , 5.027E-05 , 1.345E+00 , 5.027E-05 , 5.027E-05 , 5.027E-05 
 1.998E-02 , 4.602E-05 , 1.345E+00 , 1.345E+00 , 4.602E-05 , 4.602E-05 , 4.602E-05 
 2.003E-02 , 1.345E+00 , 2.015E-08 , 2.015E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 2.008E-02 , 4.598E-05 , 1.345E+00 , 1.345E+00 , 4.598E-05 , 4.598E-05 , 4.598E-05 
 2.013E-02 , 1.345E+00 , 5.019E-05 , 1.345E+00 , 5.019E-05 , 5.019E-05 , 5.019E-05 
 2.018E-02 , 2.012E-08 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 2.023E-02 , 1.345E+00 , 5.013E-05 , 1.345E+00 , 5.013E-05 , 5.013E-05 , 5.013E-05 
 2.028E-02 , 2.013E-08 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 
 2.033E-02 , 1.345E+00 , 3.433E-08 , 1.345E+00 , 3.433E-08 , 3.433E-08 , 1.345E+00 
 2.038E-02 , 4.233E-08 , 1.345E+00 , 4.233E-08 , 1.345E+00 , 1.345E+00 , 4.233E-08 
 2.043E-02 , 1.345E+00 , 3.429E-08 , 1.345E+00 , 3.429E-08 , 3.429E-08 , 1.345E+00 
 2.048E-02 , 4.235E-08 , 1.345E+00 , 4.235E-08 , 1.345E+00 , 1.345E+00 , 4.235E-08 
 2.053E-02 , 1.345E+00 , 3.447E-08 , 1.345E+00 , 3.447E-08 , 3.447E-08 , 1.345E+00 
 2.058E-02 , 4.236E-08 , 1.345E+00 , 4.236E-08 , 1.345E+00 , 1.345E+00 , 4.236E-08 
 2.063E-02 , 1.345E+00 , 3.441E-08 , 1.345E+00 , 3.441E-08 , 1.345E+00 , 3.441E-08 
 2.068E-02 , 3.447E-08 , 1.345E+00 , 3.447E-08 , 1.345E+00 , 3.447E-08 , 1.345E+00 
 2.073E-02 , 1.345E+00 , 3.442E-08 , 1.345E+00 , 3.442E-08 , 1.345E+00 , 3.442E-08 
 2.078E-02 , 3.446E-08 , 1.345E+00 , 3.446E-08 , 1.345E+00 , 3.446E-08 , 1.345E+00 
 2.083E-02 , 1.345E+00 , 2.016E-08 , 1.345E+00 , 2.016E-08 , 1.345E+00 , 1.345E+00 
 2.088E-02 , 3.434E-08 , 1.345E+00 , 3.434E-08 , 1.345E+00 , 3.434E-08 , 1.345E+00 
 2.093E-02 , 1.345E+00 , 2.011E-08 , 1.345E+00 , 2.011E-08 , 1.345E+00 , 1.345E+00 
 2.098E-02 , 3.443E-08 , 1.345E+00 , 3.443E-08 , 1.345E+00 , 3.443E-08 , 1.345E+00 
 2.103E-02 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 1.345E+00 
 2.108E-02 , 3.459E-08 , 1.345E+00 , 3.459E-08 , 1.345E+00 , 3.459E-08 , 1.345E+00 
 2.113E-02 , 1.345E+00 , 4.239E-08 , 1.345E+00 , 1.345E+00 , 4.239E-08 , 4.239E-08 
 2.118E-02 , 4.982E-05 , 1.345E+00 , 4.982E-05 , 1.345E+00 , 4.982E-05 , 4.982E-05 
 2.123E-02 , 1.345E+00 , 4.241E-08 , 1.345E+00 , 1.345E+00 , 4.241E-08 , 4.241E-08 
 2.128E-02 , 4.977E-05 , 1.345E+00 , 4.977E-05 , 1.345E+00 , 4.977E-05 , 4.977E-05 
 2.133E-02 , 1.345E+00 , 4.243E-08 , 1.345E+00 , 1.345E+00 , 4.243E-08 , 4.243E-08 
 2.138E-02 , 4.237E-08 , 1.345E+00 , 4.237E-08 , 4.237E-08 , 1.345E+00 , 1.345E+00 
 2.143E-02 , 1.345E+00 , 2.008E-08 , 1.345E+00 , 1.345E+00 , 2.008E-08 , 1.345E+00 
 2.148E-02 , 4.239E-08 , 1.345E+00 , 4.239E-08 , 4.239E-08 , 1.345E+00 , 1.345E+00 
 2.153E-02 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 
 2.158E-02 , 4.251E-08 , 1.345E+00 , 4.251E-08 , 4.251E-08 , 1.345E+00 , 1.345E+00 
 2.163E-02 , 1.345E+00 , 2.011E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.011E-08 
 2.168E-02 , 4.963E-05 , 1.345E+00 , 4.963E-05 , 4.963E-05 , 1.345E+00 , 4.963E-05 
 2.173E-02 , 1.345E+00 , 2.013E-08 , 1.345E+00 , 1.345E+00 , 2.013E-08 , 1.345E+00 
 2.178E-02 , 4.958E-05 , 1.345E+00 , 4.958E-05 , 4.958E-05 , 1.345E+00 , 4.958E-05 
 2.183E-02 , 1.345E+00 , 2.014E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 2.014E-08 
 2.188E-02 , 4.954E-05 , 1.345E+00 , 4.954E-05 , 4.954E-05 , 4.954E-05 , 1.345E+00 
 2.193E-02 , 1.345E+00 , 2.012E-08 , 1.345E+00 , 1.345E+00 , 1.345E+00 , 1.345E+00 
