#format table ## [Custom WaveView] saved 13:29:16 Wed Mar 11 2026
TIME ,x_ssad.v(d5) ,x_ssad.v(d4) ,x_ssad.v(d3) ,x_ssad.v(d2) ,x_ssad.v(d1) ,x_ssad.v(d0) 
 1.098E-02 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.207E-08 , 2.207E-08 , 2.207E-08 
 1.103E-02 , 1.337E-05 , 1.337E-05 , 1.347E+00 , 1.337E-05 , 1.337E-05 , 1.337E-05 
 1.108E-02 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.209E-08 , 2.209E-08 , 2.209E-08 
 1.113E-02 , 1.984E-05 , 1.984E-05 , 1.347E+00 , 1.984E-05 , 1.984E-05 , 1.347E+00 
 1.118E-02 , 1.347E+00 , 1.347E+00 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.123E-02 , 1.334E-05 , 1.334E-05 , 1.347E+00 , 1.334E-05 , 1.334E-05 , 1.334E-05 
 1.128E-02 , 1.347E+00 , 1.347E+00 , 2.009E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.133E-02 , 1.984E-05 , 1.984E-05 , 1.347E+00 , 1.984E-05 , 1.984E-05 , 1.347E+00 
 1.138E-02 , 1.347E+00 , 1.347E+00 , 2.013E-08 , 1.347E+00 , 1.347E+00 , 2.013E-08 
 1.143E-02 , 1.983E-05 , 1.983E-05 , 1.347E+00 , 1.983E-05 , 1.347E+00 , 1.983E-05 
 1.148E-02 , 1.347E+00 , 1.347E+00 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 2.012E-08 
 1.153E-02 , 1.984E-05 , 1.984E-05 , 1.347E+00 , 1.984E-05 , 1.984E-05 , 1.347E+00 
 1.158E-02 , 1.347E+00 , 1.347E+00 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 2.011E-08 
 1.163E-02 , 1.984E-05 , 1.984E-05 , 1.347E+00 , 1.984E-05 , 1.347E+00 , 1.984E-05 
 1.168E-02 , 1.347E+00 , 1.347E+00 , 2.014E-08 , 1.347E+00 , 2.014E-08 , 1.347E+00 
 1.173E-02 , 1.984E-05 , 1.984E-05 , 1.347E+00 , 1.984E-05 , 1.347E+00 , 1.984E-05 
 1.178E-02 , 1.347E+00 , 1.347E+00 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 2.012E-08 
 1.183E-02 , 1.984E-05 , 1.984E-05 , 1.347E+00 , 1.984E-05 , 1.347E+00 , 1.984E-05 
 1.188E-02 , 1.347E+00 , 1.347E+00 , 2.017E-08 , 1.347E+00 , 2.017E-08 , 1.347E+00 
 1.193E-02 , 2.134E-08 , 2.134E-08 , 1.347E+00 , 2.134E-08 , 1.347E+00 , 1.347E+00 
 1.198E-02 , 1.347E+00 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 2.015E-08 , 1.347E+00 
 1.203E-02 , 2.135E-08 , 2.135E-08 , 1.347E+00 , 2.135E-08 , 1.347E+00 , 1.347E+00 
 1.208E-02 , 1.347E+00 , 1.347E+00 , 2.009E-08 , 1.347E+00 , 2.009E-08 , 1.347E+00 
 1.213E-02 , 2.572E-05 , 2.572E-05 , 1.347E+00 , 1.347E+00 , 2.572E-05 , 2.572E-05 
 1.218E-02 , 1.347E+00 , 1.347E+00 , 2.137E-08 , 1.347E+00 , 2.137E-08 , 2.137E-08 
 1.223E-02 , 2.133E-08 , 2.133E-08 , 1.347E+00 , 2.133E-08 , 1.347E+00 , 1.347E+00 
 1.228E-02 , 1.347E+00 , 1.347E+00 , 2.138E-08 , 1.347E+00 , 2.138E-08 , 2.138E-08 
 1.233E-02 , 2.572E-05 , 2.572E-05 , 1.347E+00 , 1.347E+00 , 2.572E-05 , 2.572E-05 
 1.238E-02 , 1.347E+00 , 1.347E+00 , 2.012E-08 , 2.012E-08 , 1.347E+00 , 1.347E+00 
 1.243E-02 , 2.135E-08 , 2.135E-08 , 1.347E+00 , 1.347E+00 , 2.135E-08 , 1.347E+00 
 1.248E-02 , 1.347E+00 , 1.347E+00 , 2.012E-08 , 2.012E-08 , 1.347E+00 , 1.347E+00 
 1.253E-02 , 2.571E-05 , 2.571E-05 , 1.347E+00 , 1.347E+00 , 2.571E-05 , 2.571E-05 
 1.258E-02 , 1.347E+00 , 1.347E+00 , 2.012E-08 , 2.012E-08 , 1.347E+00 , 1.347E+00 
 1.263E-02 , 2.139E-08 , 2.139E-08 , 1.347E+00 , 1.347E+00 , 2.139E-08 , 1.347E+00 
 1.268E-02 , 1.347E+00 , 1.347E+00 , 2.010E-08 , 2.010E-08 , 1.347E+00 , 1.347E+00 
 1.273E-02 , 2.134E-08 , 2.134E-08 , 1.347E+00 , 1.347E+00 , 2.134E-08 , 1.347E+00 
 1.278E-02 , 1.347E+00 , 1.347E+00 , 2.011E-08 , 2.011E-08 , 1.347E+00 , 1.347E+00 
 1.283E-02 , 2.137E-08 , 2.137E-08 , 1.347E+00 , 1.347E+00 , 2.137E-08 , 1.347E+00 
 1.288E-02 , 1.347E+00 , 1.347E+00 , 2.138E-08 , 2.138E-08 , 1.347E+00 , 2.138E-08 
 1.293E-02 , 2.208E-08 , 2.208E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.208E-08 
 1.298E-02 , 1.347E+00 , 1.347E+00 , 2.138E-08 , 2.138E-08 , 1.347E+00 , 2.139E-08 
 1.303E-02 , 2.209E-08 , 2.209E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.209E-08 
 1.308E-02 , 1.347E+00 , 1.347E+00 , 2.139E-08 , 2.139E-08 , 1.347E+00 , 2.139E-08 
 1.313E-02 , 2.010E-08 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.318E-02 , 1.347E+00 , 1.347E+00 , 2.139E-08 , 2.139E-08 , 2.139E-08 , 1.347E+00 
 1.323E-02 , 2.209E-08 , 2.209E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.209E-08 
 1.328E-02 , 1.347E+00 , 1.347E+00 , 2.139E-08 , 2.139E-08 , 2.139E-08 , 1.347E+00 
 1.333E-02 , 2.015E-08 , 2.015E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.338E-02 , 1.347E+00 , 1.347E+00 , 2.563E-05 , 2.563E-05 , 2.563E-05 , 2.563E-05 
 1.343E-02 , 1.313E-05 , 1.347E+00 , 1.313E-05 , 1.313E-05 , 1.313E-05 , 1.313E-05 
 1.348E-02 , 1.347E+00 , 1.347E+00 , 2.562E-05 , 2.562E-05 , 2.562E-05 , 2.562E-05 
 1.353E-02 , 2.009E-08 , 2.009E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.358E-02 , 1.347E+00 , 1.347E+00 , 2.562E-05 , 2.562E-05 , 2.562E-05 , 2.562E-05 
 1.363E-02 , 1.311E-05 , 1.347E+00 , 1.311E-05 , 1.311E-05 , 1.311E-05 , 1.311E-05 
 1.368E-02 , 1.347E+00 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.373E-02 , 1.310E-05 , 1.347E+00 , 1.310E-05 , 1.310E-05 , 1.310E-05 , 1.310E-05 
 1.378E-02 , 1.347E+00 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.383E-02 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.977E-05 , 1.977E-05 , 1.347E+00 
 1.388E-02 , 1.347E+00 , 2.013E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.393E-02 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.977E-05 , 1.977E-05 , 1.347E+00 
 1.398E-02 , 1.347E+00 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.403E-02 , 1.978E-05 , 1.347E+00 , 1.978E-05 , 1.978E-05 , 1.978E-05 , 1.347E+00 
 1.408E-02 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.413E-02 , 1.978E-05 , 1.347E+00 , 1.978E-05 , 1.978E-05 , 1.347E+00 , 1.978E-05 
 1.418E-02 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.010E-08 
 1.423E-02 , 1.978E-05 , 1.347E+00 , 1.978E-05 , 1.978E-05 , 1.347E+00 , 1.978E-05 
 1.428E-02 , 1.347E+00 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.012E-08 
 1.433E-02 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.977E-05 , 1.347E+00 , 1.977E-05 
 1.438E-02 , 1.347E+00 , 2.013E-08 , 1.347E+00 , 1.347E+00 , 2.013E-08 , 1.347E+00 
 1.443E-02 , 2.136E-08 , 1.347E+00 , 2.136E-08 , 2.136E-08 , 1.347E+00 , 1.347E+00 
 1.448E-02 , 1.347E+00 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 2.012E-08 , 1.347E+00 
 1.453E-02 , 2.136E-08 , 1.347E+00 , 2.136E-08 , 2.136E-08 , 1.347E+00 , 1.347E+00 
 1.458E-02 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 1.347E+00 , 2.015E-08 , 1.347E+00 
 1.463E-02 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.977E-05 
 1.468E-02 , 1.347E+00 , 2.139E-08 , 1.347E+00 , 1.347E+00 , 2.139E-08 , 2.139E-08 
 1.473E-02 , 2.134E-08 , 1.347E+00 , 2.134E-08 , 2.134E-08 , 1.347E+00 , 1.347E+00 
 1.478E-02 , 1.347E+00 , 2.139E-08 , 1.347E+00 , 1.347E+00 , 2.139E-08 , 2.139E-08 
 1.483E-02 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.977E-05 
 1.488E-02 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 1.347E+00 
 1.493E-02 , 2.088E-08 , 1.347E+00 , 2.088E-08 , 1.347E+00 , 2.088E-08 , 1.347E+00 
 1.498E-02 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 1.347E+00 
 1.503E-02 , 2.090E-08 , 1.347E+00 , 2.090E-08 , 1.347E+00 , 2.090E-08 , 1.347E+00 
 1.508E-02 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 1.347E+00 
 1.513E-02 , 2.093E-08 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 , 1.347E+00 
 1.518E-02 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 
 1.523E-02 , 2.086E-08 , 1.347E+00 , 2.086E-08 , 1.347E+00 , 2.086E-08 , 1.347E+00 
 1.528E-02 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 
 1.533E-02 , 2.140E-08 , 1.347E+00 , 2.140E-08 , 1.347E+00 , 1.347E+00 , 2.140E-08 
 1.538E-02 , 1.347E+00 , 2.096E-08 , 1.347E+00 , 2.096E-08 , 2.096E-08 , 1.347E+00 
 1.543E-02 , 2.008E-08 , 1.347E+00 , 2.008E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.548E-02 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 , 2.093E-08 , 1.347E+00 
 1.553E-02 , 2.140E-08 , 1.347E+00 , 2.140E-08 , 1.347E+00 , 1.347E+00 , 2.140E-08 
 1.558E-02 , 1.347E+00 , 2.094E-08 , 1.347E+00 , 2.094E-08 , 2.094E-08 , 1.347E+00 
 1.563E-02 , 2.010E-08 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.568E-02 , 1.347E+00 , 1.975E-05 , 1.347E+00 , 1.975E-05 , 1.975E-05 , 1.975E-05 
 1.573E-02 , 2.010E-08 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.578E-02 , 1.347E+00 , 1.975E-05 , 1.347E+00 , 1.975E-05 , 1.975E-05 , 1.975E-05 
 1.583E-02 , 2.548E-05 , 1.347E+00 , 1.347E+00 , 2.548E-05 , 2.548E-05 , 2.548E-05 
 1.588E-02 , 1.347E+00 , 2.012E-08 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.593E-02 , 2.547E-05 , 1.347E+00 , 1.347E+00 , 2.547E-05 , 2.547E-05 , 2.547E-05 
 1.598E-02 , 1.347E+00 , 2.012E-08 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.603E-02 , 2.547E-05 , 1.347E+00 , 1.347E+00 , 2.547E-05 , 2.547E-05 , 2.547E-05 
 1.608E-02 , 1.347E+00 , 2.012E-08 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.613E-02 , 2.141E-08 , 1.347E+00 , 1.347E+00 , 2.141E-08 , 2.141E-08 , 1.347E+00 
 1.618E-02 , 1.347E+00 , 2.140E-08 , 2.140E-08 , 1.347E+00 , 1.347E+00 , 2.140E-08 
 1.623E-02 , 2.140E-08 , 1.347E+00 , 1.347E+00 , 2.140E-08 , 2.140E-08 , 1.347E+00 
 1.628E-02 , 1.347E+00 , 2.140E-08 , 2.140E-08 , 1.347E+00 , 1.347E+00 , 2.140E-08 
 1.633E-02 , 2.143E-08 , 1.347E+00 , 1.347E+00 , 2.143E-08 , 1.347E+00 , 2.143E-08 
 1.638E-02 , 1.347E+00 , 2.140E-08 , 2.140E-08 , 1.347E+00 , 1.347E+00 , 2.140E-08 
 1.643E-02 , 2.139E-08 , 1.347E+00 , 1.347E+00 , 2.139E-08 , 1.347E+00 , 2.139E-08 
 1.648E-02 , 1.347E+00 , 2.141E-08 , 2.141E-08 , 1.347E+00 , 1.347E+00 , 2.141E-08 
 1.653E-02 , 2.140E-08 , 1.347E+00 , 1.347E+00 , 2.140E-08 , 1.347E+00 , 2.140E-08 
 1.658E-02 , 1.347E+00 , 2.142E-08 , 2.142E-08 , 1.347E+00 , 1.347E+00 , 2.142E-08 
 1.663E-02 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 
 1.668E-02 , 1.347E+00 , 2.094E-08 , 2.094E-08 , 1.347E+00 , 2.094E-08 , 1.347E+00 
 1.673E-02 , 2.008E-08 , 1.347E+00 , 1.347E+00 , 2.008E-08 , 1.347E+00 , 1.347E+00 
 1.678E-02 , 1.347E+00 , 2.094E-08 , 2.094E-08 , 1.347E+00 , 2.094E-08 , 1.347E+00 
 1.683E-02 , 2.015E-08 , 1.347E+00 , 1.347E+00 , 2.015E-08 , 1.347E+00 , 1.347E+00 
 1.688E-02 , 1.347E+00 , 1.970E-05 , 1.970E-05 , 1.347E+00 , 1.970E-05 , 1.970E-05 
 1.693E-02 , 2.213E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.213E-08 , 2.213E-08 
 1.698E-02 , 1.347E+00 , 1.968E-05 , 1.968E-05 , 1.347E+00 , 1.968E-05 , 1.968E-05 
 1.703E-02 , 2.215E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.215E-08 , 2.215E-08 
 1.708E-02 , 1.347E+00 , 1.966E-05 , 1.966E-05 , 1.347E+00 , 1.966E-05 , 1.966E-05 
 1.713E-02 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.011E-08 , 1.347E+00 
 1.718E-02 , 1.347E+00 , 2.141E-08 , 2.141E-08 , 2.141E-08 , 1.347E+00 , 1.347E+00 
 1.723E-02 , 2.008E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.008E-08 , 1.347E+00 
 1.728E-02 , 1.347E+00 , 2.142E-08 , 2.142E-08 , 2.142E-08 , 1.347E+00 , 1.347E+00 
 1.733E-02 , 2.015E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.015E-08 , 1.347E+00 
 1.738E-02 , 1.347E+00 , 1.965E-05 , 1.965E-05 , 1.965E-05 , 1.347E+00 , 1.965E-05 
 1.743E-02 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.010E-08 
 1.748E-02 , 1.347E+00 , 1.964E-05 , 1.964E-05 , 1.964E-05 , 1.347E+00 , 1.964E-05 
 1.753E-02 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.010E-08 
 1.758E-02 , 1.347E+00 , 1.965E-05 , 1.965E-05 , 1.965E-05 , 1.347E+00 , 1.965E-05 
 1.763E-02 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.768E-02 , 1.347E+00 , 1.965E-05 , 1.965E-05 , 1.965E-05 , 1.965E-05 , 1.347E+00 
 1.773E-02 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.010E-08 
 1.778E-02 , 1.347E+00 , 1.965E-05 , 1.965E-05 , 1.965E-05 , 1.965E-05 , 1.347E+00 
 1.783E-02 , 2.014E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.788E-02 , 1.347E+00 , 1.263E-05 , 1.263E-05 , 1.263E-05 , 1.263E-05 , 1.263E-05 
 1.793E-02 , 1.347E+00 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 
 1.798E-02 , 1.347E+00 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 
 1.803E-02 , 1.347E+00 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 
 1.808E-02 , 1.347E+00 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 , 1.262E-05 
 1.813E-02 , 1.347E+00 , 1.966E-05 , 1.966E-05 , 1.966E-05 , 1.966E-05 , 1.347E+00 
 1.818E-02 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.823E-02 , 1.347E+00 , 1.260E-05 , 1.260E-05 , 1.260E-05 , 1.260E-05 , 1.260E-05 
 1.828E-02 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.833E-02 , 1.347E+00 , 1.966E-05 , 1.966E-05 , 1.966E-05 , 1.966E-05 , 1.347E+00 
 1.838E-02 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.011E-08 
 1.843E-02 , 1.347E+00 , 1.966E-05 , 1.966E-05 , 1.966E-05 , 1.347E+00 , 1.966E-05 
 1.848E-02 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.012E-08 
 1.853E-02 , 1.347E+00 , 1.967E-05 , 1.967E-05 , 1.967E-05 , 1.347E+00 , 1.967E-05 
 1.858E-02 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.012E-08 
 1.863E-02 , 1.347E+00 , 2.145E-08 , 2.145E-08 , 2.145E-08 , 1.347E+00 , 1.347E+00 
 1.868E-02 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.011E-08 , 1.347E+00 
 1.873E-02 , 1.347E+00 , 1.968E-05 , 1.968E-05 , 1.968E-05 , 1.347E+00 , 1.968E-05 
 1.878E-02 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.010E-08 , 1.347E+00 
 1.883E-02 , 1.347E+00 , 2.144E-08 , 2.144E-08 , 2.144E-08 , 1.347E+00 , 1.347E+00 
 1.888E-02 , 2.216E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.216E-08 , 2.216E-08 
 1.893E-02 , 1.347E+00 , 1.970E-05 , 1.970E-05 , 1.347E+00 , 1.970E-05 , 1.970E-05 
 1.898E-02 , 2.217E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.217E-08 , 2.217E-08 
 1.903E-02 , 1.347E+00 , 1.970E-05 , 1.970E-05 , 1.347E+00 , 1.970E-05 , 1.970E-05 
 1.908E-02 , 2.217E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.217E-08 , 2.217E-08 
 1.913E-02 , 1.347E+00 , 1.969E-05 , 1.969E-05 , 1.347E+00 , 1.969E-05 , 1.969E-05 
 1.918E-02 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 2.011E-08 , 1.347E+00 , 1.347E+00 
 1.923E-02 , 1.347E+00 , 1.971E-05 , 1.971E-05 , 1.347E+00 , 1.971E-05 , 1.971E-05 
 1.928E-02 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 2.011E-08 , 1.347E+00 , 1.347E+00 
 1.933E-02 , 1.347E+00 , 2.092E-08 , 2.092E-08 , 1.347E+00 , 2.092E-08 , 1.347E+00 
 1.938E-02 , 2.143E-08 , 1.347E+00 , 1.347E+00 , 2.143E-08 , 1.347E+00 , 2.143E-08 
 1.943E-02 , 1.347E+00 , 2.143E-08 , 2.143E-08 , 1.347E+00 , 1.347E+00 , 2.143E-08 
 1.948E-02 , 2.144E-08 , 1.347E+00 , 1.347E+00 , 2.144E-08 , 1.347E+00 , 2.144E-08 
 1.953E-02 , 1.347E+00 , 2.144E-08 , 2.144E-08 , 1.347E+00 , 1.347E+00 , 2.144E-08 
 1.958E-02 , 2.144E-08 , 1.347E+00 , 1.347E+00 , 2.144E-08 , 1.347E+00 , 2.144E-08 
 1.963E-02 , 1.347E+00 , 2.142E-08 , 2.142E-08 , 1.347E+00 , 1.347E+00 , 2.142E-08 
 1.968E-02 , 2.144E-08 , 1.347E+00 , 1.347E+00 , 2.144E-08 , 2.144E-08 , 1.347E+00 
 1.973E-02 , 1.347E+00 , 2.143E-08 , 2.143E-08 , 1.347E+00 , 1.347E+00 , 2.143E-08 
 1.978E-02 , 2.145E-08 , 1.347E+00 , 1.347E+00 , 2.145E-08 , 2.145E-08 , 1.347E+00 
 1.983E-02 , 1.347E+00 , 2.012E-08 , 2.012E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 1.988E-02 , 2.523E-05 , 1.347E+00 , 1.347E+00 , 2.523E-05 , 2.523E-05 , 2.523E-05 
 1.993E-02 , 1.347E+00 , 1.970E-05 , 1.347E+00 , 1.970E-05 , 1.970E-05 , 1.970E-05 
 1.998E-02 , 2.524E-05 , 1.347E+00 , 1.347E+00 , 2.524E-05 , 2.524E-05 , 2.524E-05 
 2.003E-02 , 1.347E+00 , 2.010E-08 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 2.008E-02 , 2.524E-05 , 1.347E+00 , 1.347E+00 , 2.524E-05 , 2.524E-05 , 2.524E-05 
 2.013E-02 , 1.347E+00 , 1.970E-05 , 1.347E+00 , 1.970E-05 , 1.970E-05 , 1.970E-05 
 2.018E-02 , 2.011E-08 , 1.347E+00 , 2.011E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 2.023E-02 , 1.347E+00 , 1.971E-05 , 1.347E+00 , 1.971E-05 , 1.971E-05 , 1.971E-05 
 2.028E-02 , 2.010E-08 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 
 2.033E-02 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 , 2.093E-08 , 1.347E+00 
 2.038E-02 , 2.144E-08 , 1.347E+00 , 2.144E-08 , 1.347E+00 , 1.347E+00 , 2.144E-08 
 2.043E-02 , 1.347E+00 , 2.093E-08 , 1.347E+00 , 2.093E-08 , 2.093E-08 , 1.347E+00 
 2.048E-02 , 2.145E-08 , 1.347E+00 , 2.145E-08 , 1.347E+00 , 1.347E+00 , 2.145E-08 
 2.053E-02 , 1.347E+00 , 2.095E-08 , 1.347E+00 , 2.095E-08 , 2.095E-08 , 1.347E+00 
 2.058E-02 , 2.145E-08 , 1.347E+00 , 2.145E-08 , 1.347E+00 , 1.347E+00 , 2.145E-08 
 2.063E-02 , 1.347E+00 , 2.095E-08 , 1.347E+00 , 2.095E-08 , 1.347E+00 , 2.095E-08 
 2.068E-02 , 2.096E-08 , 1.347E+00 , 2.096E-08 , 1.347E+00 , 2.096E-08 , 1.347E+00 
 2.073E-02 , 1.347E+00 , 2.095E-08 , 1.347E+00 , 2.095E-08 , 1.347E+00 , 2.095E-08 
 2.078E-02 , 2.097E-08 , 1.347E+00 , 2.097E-08 , 1.347E+00 , 2.097E-08 , 1.347E+00 
 2.083E-02 , 1.347E+00 , 2.012E-08 , 1.347E+00 , 2.012E-08 , 1.347E+00 , 1.347E+00 
 2.088E-02 , 2.099E-08 , 1.347E+00 , 2.099E-08 , 1.347E+00 , 2.099E-08 , 1.347E+00 
 2.093E-02 , 1.347E+00 , 2.006E-08 , 1.347E+00 , 2.006E-08 , 1.347E+00 , 1.347E+00 
 2.098E-02 , 2.096E-08 , 1.347E+00 , 2.096E-08 , 1.347E+00 , 2.096E-08 , 1.347E+00 
 2.103E-02 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 
 2.108E-02 , 2.097E-08 , 1.347E+00 , 2.097E-08 , 1.347E+00 , 2.097E-08 , 1.347E+00 
 2.113E-02 , 1.347E+00 , 2.143E-08 , 1.347E+00 , 1.347E+00 , 2.143E-08 , 2.143E-08 
 2.118E-02 , 1.974E-05 , 1.347E+00 , 1.974E-05 , 1.347E+00 , 1.974E-05 , 1.974E-05 
 2.123E-02 , 1.347E+00 , 2.144E-08 , 1.347E+00 , 1.347E+00 , 2.144E-08 , 2.144E-08 
 2.128E-02 , 1.976E-05 , 1.347E+00 , 1.976E-05 , 1.347E+00 , 1.976E-05 , 1.976E-05 
 2.133E-02 , 1.347E+00 , 2.147E-08 , 1.347E+00 , 1.347E+00 , 2.147E-08 , 2.147E-08 
 2.138E-02 , 2.149E-08 , 1.347E+00 , 2.149E-08 , 2.149E-08 , 1.347E+00 , 1.347E+00 
 2.143E-02 , 1.347E+00 , 2.006E-08 , 1.347E+00 , 1.347E+00 , 2.006E-08 , 1.347E+00 
 2.148E-02 , 2.145E-08 , 1.347E+00 , 2.145E-08 , 2.145E-08 , 1.347E+00 , 1.347E+00 
 2.153E-02 , 1.347E+00 , 2.010E-08 , 1.347E+00 , 1.347E+00 , 2.010E-08 , 1.347E+00 
 2.158E-02 , 2.149E-08 , 1.347E+00 , 2.149E-08 , 2.149E-08 , 1.347E+00 , 1.347E+00 
 2.163E-02 , 1.347E+00 , 2.009E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.009E-08 
 2.168E-02 , 1.977E-05 , 1.347E+00 , 1.977E-05 , 1.977E-05 , 1.347E+00 , 1.977E-05 
 2.173E-02 , 1.347E+00 , 2.006E-08 , 1.347E+00 , 1.347E+00 , 2.006E-08 , 1.347E+00 
 2.178E-02 , 1.978E-05 , 1.347E+00 , 1.978E-05 , 1.978E-05 , 1.347E+00 , 1.978E-05 
 2.183E-02 , 1.347E+00 , 2.014E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 2.014E-08 
 2.188E-02 , 1.978E-05 , 1.347E+00 , 1.978E-05 , 1.978E-05 , 1.978E-05 , 1.347E+00 
 2.193E-02 , 1.347E+00 , 2.006E-08 , 1.347E+00 , 1.347E+00 , 1.347E+00 , 1.347E+00 
