#format table ## [Custom WaveView] saved 15:00:04 Wed Mar 11 2026
TIME ,x_ssad.v(d5) ,x_ssad.v(d4) ,x_ssad.v(d3) ,x_ssad.v(d2) ,x_ssad.v(d1) ,x_ssad.v(d0) 
 2.158E-02 , 3.355E-07 , 1.348E+00 , 3.355E-07 , 3.355E-07 , 1.348E+00 , 1.348E+00 
 2.163E-02 , 1.348E+00 , 1.233E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.233E-06 
 2.168E-02 , 1.181E-07 , 1.348E+00 , 1.181E-07 , 1.181E-07 , 1.348E+00 , 1.181E-07 
 2.173E-02 , 1.348E+00 , 1.399E-06 , 1.348E+00 , 1.348E+00 , 1.399E-06 , 1.348E+00 
 2.178E-02 , 1.181E-07 , 1.348E+00 , 1.181E-07 , 1.181E-07 , 1.348E+00 , 1.181E-07 
 2.183E-02 , 1.348E+00 , 1.232E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.232E-06 
 2.188E-02 , 1.183E-07 , 1.348E+00 , 1.183E-07 , 1.183E-07 , 1.183E-07 , 1.348E+00 
 2.193E-02 , 1.348E+00 , 4.318E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.198E-02 , 1.182E-07 , 1.348E+00 , 1.182E-07 , 1.182E-07 , 1.182E-07 , 1.348E+00 
 2.203E-02 , 1.348E+00 , 4.317E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.208E-02 , 1.179E-07 , 1.348E+00 , 1.179E-07 , 1.179E-07 , 1.179E-07 , 1.348E+00 
 2.213E-02 , 1.348E+00 , 4.317E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.218E-02 , 5.405E-08 , 1.348E+00 , 5.405E-08 , 5.405E-08 , 5.405E-08 , 5.403E-08 
 2.223E-02 , 1.348E+00 , 4.317E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.228E-02 , 5.399E-08 , 1.348E+00 , 5.399E-08 , 5.399E-08 , 5.399E-08 , 5.399E-08 
 2.233E-02 , 1.348E+00 , 1.348E+00 , 1.088E-07 , 1.088E-07 , 1.088E-07 , 1.088E-07 
 2.238E-02 , 1.086E-06 , 1.086E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.243E-02 , 1.348E+00 , 1.348E+00 , 1.088E-07 , 1.088E-07 , 1.088E-07 , 1.088E-07 
 2.248E-02 , 1.086E-06 , 1.086E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.253E-02 , 1.348E+00 , 1.348E+00 , 1.087E-07 , 1.087E-07 , 1.087E-07 , 1.087E-07 
 2.258E-02 , 5.399E-08 , 1.348E+00 , 5.399E-08 , 5.399E-08 , 5.399E-08 , 5.400E-08 
 2.263E-02 , 1.348E+00 , 1.348E+00 , 3.353E-07 , 3.353E-07 , 3.353E-07 , 1.348E+00 
 2.268E-02 , 1.086E-06 , 1.086E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.273E-02 , 1.348E+00 , 1.348E+00 , 3.353E-07 , 3.353E-07 , 3.353E-07 , 1.348E+00 
 2.278E-02 , 1.086E-06 , 1.086E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.283E-02 , 1.348E+00 , 1.348E+00 , 3.349E-07 , 3.349E-07 , 3.349E-07 , 1.348E+00 
 2.288E-02 , 2.999E-07 , 2.999E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 2.999E-07 
 2.293E-02 , 1.348E+00 , 1.348E+00 , 3.352E-07 , 3.352E-07 , 1.348E+00 , 3.352E-07 
 2.298E-02 , 2.998E-07 , 2.998E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 2.998E-07 
 2.303E-02 , 1.348E+00 , 1.348E+00 , 3.351E-07 , 3.351E-07 , 1.348E+00 , 3.351E-07 
 2.308E-02 , 2.997E-07 , 2.997E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 2.997E-07 
 2.313E-02 , 1.348E+00 , 1.348E+00 , 3.351E-07 , 3.351E-07 , 1.348E+00 , 3.351E-07 
 2.318E-02 , 3.354E-07 , 3.354E-07 , 1.348E+00 , 1.348E+00 , 3.354E-07 , 1.348E+00 
 2.323E-02 , 1.348E+00 , 1.348E+00 , 3.351E-07 , 3.351E-07 , 1.348E+00 , 3.351E-07 
 2.328E-02 , 3.349E-07 , 3.349E-07 , 1.348E+00 , 1.348E+00 , 3.349E-07 , 1.348E+00 
 2.333E-02 , 1.348E+00 , 1.348E+00 , 1.229E-06 , 1.229E-06 , 1.348E+00 , 1.348E+00 
 2.338E-02 , 1.087E-07 , 1.087E-07 , 1.348E+00 , 1.348E+00 , 1.087E-07 , 1.087E-07 
 2.343E-02 , 1.348E+00 , 1.348E+00 , 3.349E-07 , 1.348E+00 , 3.349E-07 , 3.349E-07 
 2.348E-02 , 1.087E-07 , 1.087E-07 , 1.348E+00 , 1.348E+00 , 1.087E-07 , 1.087E-07 
 2.353E-02 , 1.348E+00 , 1.348E+00 , 1.229E-06 , 1.229E-06 , 1.348E+00 , 1.348E+00 
 2.358E-02 , 1.086E-07 , 1.086E-07 , 1.348E+00 , 1.348E+00 , 1.086E-07 , 1.086E-07 
 2.363E-02 , 1.348E+00 , 1.348E+00 , 3.349E-07 , 1.348E+00 , 3.349E-07 , 3.349E-07 
 2.368E-02 , 1.087E-07 , 1.087E-07 , 1.348E+00 , 1.348E+00 , 1.087E-07 , 1.087E-07 
 2.373E-02 , 1.348E+00 , 1.348E+00 , 3.349E-07 , 1.348E+00 , 3.349E-07 , 3.349E-07 
 2.378E-02 , 1.087E-07 , 1.087E-07 , 1.348E+00 , 1.348E+00 , 1.087E-07 , 1.087E-07 
 2.383E-02 , 1.348E+00 , 1.348E+00 , 3.348E-07 , 1.348E+00 , 3.348E-07 , 3.349E-07 
 2.388E-02 , 3.350E-07 , 3.350E-07 , 1.348E+00 , 3.350E-07 , 1.348E+00 , 1.348E+00 
 2.393E-02 , 1.348E+00 , 1.348E+00 , 1.395E-06 , 1.348E+00 , 1.395E-06 , 1.348E+00 
 2.398E-02 , 3.351E-07 , 3.351E-07 , 1.348E+00 , 3.351E-07 , 1.348E+00 , 1.348E+00 
 2.403E-02 , 1.348E+00 , 1.348E+00 , 1.395E-06 , 1.348E+00 , 1.395E-06 , 1.348E+00 
 2.408E-02 , 3.346E-07 , 3.346E-07 , 1.348E+00 , 3.346E-07 , 1.348E+00 , 1.348E+00 
 2.413E-02 , 1.348E+00 , 1.348E+00 , 1.395E-06 , 1.348E+00 , 1.395E-06 , 1.348E+00 
 2.418E-02 , 1.180E-07 , 1.180E-07 , 1.348E+00 , 1.180E-07 , 1.348E+00 , 1.179E-07 
 2.423E-02 , 1.348E+00 , 1.348E+00 , 1.394E-06 , 1.348E+00 , 1.394E-06 , 1.348E+00 
 2.428E-02 , 1.179E-07 , 1.179E-07 , 1.348E+00 , 1.179E-07 , 1.348E+00 , 1.179E-07 
 2.433E-02 , 1.348E+00 , 1.348E+00 , 1.228E-06 , 1.348E+00 , 1.348E+00 , 1.228E-06 
 2.438E-02 , 1.180E-07 , 1.180E-07 , 1.348E+00 , 1.180E-07 , 1.180E-07 , 1.348E+00 
 2.443E-02 , 1.348E+00 , 1.348E+00 , 1.228E-06 , 1.348E+00 , 1.348E+00 , 1.228E-06 
 2.448E-02 , 1.180E-07 , 1.180E-07 , 1.348E+00 , 1.180E-07 , 1.348E+00 , 1.179E-07 
 2.453E-02 , 1.348E+00 , 1.348E+00 , 1.228E-06 , 1.348E+00 , 1.348E+00 , 1.228E-06 
 2.458E-02 , 1.179E-07 , 1.179E-07 , 1.348E+00 , 1.179E-07 , 1.348E+00 , 1.179E-07 
 2.463E-02 , 1.348E+00 , 1.348E+00 , 4.299E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.468E-02 , 1.182E-07 , 1.182E-07 , 1.348E+00 , 1.182E-07 , 1.183E-07 , 1.348E+00 
 2.473E-02 , 1.348E+00 , 1.348E+00 , 1.228E-06 , 1.348E+00 , 1.348E+00 , 1.228E-06 
 2.478E-02 , 1.177E-07 , 1.177E-07 , 1.348E+00 , 1.177E-07 , 1.177E-07 , 1.348E+00 
 2.483E-02 , 1.348E+00 , 1.348E+00 , 4.298E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.488E-02 , 5.396E-08 , 5.396E-08 , 1.348E+00 , 5.396E-08 , 5.396E-08 , 5.397E-08 
 2.493E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 2.992E-07 , 2.992E-07 , 2.992E-07 
 2.498E-02 , 5.398E-08 , 5.398E-08 , 1.348E+00 , 5.398E-08 , 5.398E-08 , 5.385E-08 
 2.503E-02 , 1.348E+00 , 1.348E+00 , 4.296E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.508E-02 , 5.391E-08 , 5.391E-08 , 1.348E+00 , 5.391E-08 , 5.391E-08 , 5.391E-08 
 2.513E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 2.992E-07 , 2.992E-07 , 2.992E-07 
 2.518E-02 , 5.395E-08 , 5.395E-08 , 1.348E+00 , 5.395E-08 , 5.395E-08 , 5.390E-08 
 2.523E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 2.992E-07 , 2.992E-07 , 2.992E-07 
 2.528E-02 , 5.390E-08 , 5.390E-08 , 1.348E+00 , 5.390E-08 , 5.390E-08 , 5.397E-08 
 2.533E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 2.991E-07 , 2.991E-07 , 2.991E-07 
 2.538E-02 , 2.991E-07 , 2.991E-07 , 2.991E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.543E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.227E-06 , 1.227E-06 , 1.348E+00 
 2.548E-02 , 2.992E-07 , 2.992E-07 , 2.992E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.553E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.226E-06 , 1.226E-06 , 1.348E+00 
 2.558E-02 , 2.990E-07 , 2.990E-07 , 2.990E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.563E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.226E-06 , 1.226E-06 , 1.348E+00 
 2.568E-02 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.348E+00 , 1.348E+00 , 1.085E-07 
 2.573E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.226E-06 , 1.226E-06 , 1.348E+00 
 2.578E-02 , 2.989E-07 , 2.989E-07 , 2.989E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.583E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.226E-06 , 1.348E+00 , 1.226E-06 
 2.588E-02 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.348E+00 , 1.348E+00 , 1.085E-07 
 2.593E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.226E-06 , 1.348E+00 , 1.226E-06 
 2.598E-02 , 1.086E-07 , 1.086E-07 , 1.086E-07 , 1.348E+00 , 1.348E+00 , 1.085E-07 
 2.603E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.226E-06 , 1.348E+00 , 1.226E-06 
 2.608E-02 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.348E+00 , 1.348E+00 , 1.085E-07 
 2.613E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.226E-06 , 1.348E+00 , 1.226E-06 
 2.618E-02 , 1.178E-07 , 1.178E-07 , 1.178E-07 , 1.348E+00 , 1.178E-07 , 1.348E+00 
 2.623E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.225E-06 , 1.348E+00 , 1.225E-06 
 2.628E-02 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.348E+00 , 1.348E+00 , 1.085E-07 
 2.633E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.287E-06 , 1.348E+00 , 1.348E+00 
 2.638E-02 , 1.178E-07 , 1.178E-07 , 1.178E-07 , 1.348E+00 , 1.178E-07 , 1.348E+00 
 2.643E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.285E-06 , 1.348E+00 , 1.348E+00 
 2.648E-02 , 1.178E-07 , 1.178E-07 , 1.178E-07 , 1.348E+00 , 1.178E-07 , 1.348E+00 
 2.653E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.284E-06 , 1.348E+00 , 1.348E+00 
 2.658E-02 , 1.176E-07 , 1.176E-07 , 1.176E-07 , 1.348E+00 , 1.176E-07 , 1.348E+00 
 2.663E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.284E-06 , 1.348E+00 , 1.348E+00 
 2.668E-02 , 1.180E-07 , 1.180E-07 , 1.180E-07 , 1.348E+00 , 1.180E-07 , 1.348E+00 
 2.673E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.282E-06 , 1.348E+00 , 1.348E+00 
 2.678E-02 , 1.177E-07 , 1.177E-07 , 1.177E-07 , 1.348E+00 , 1.177E-07 , 1.348E+00 
 2.683E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.079E-06 , 1.079E-06 
 2.688E-02 , 5.391E-08 , 5.391E-08 , 5.391E-08 , 1.348E+00 , 5.391E-08 , 5.393E-08 
 2.693E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.079E-06 , 1.079E-06 
 2.698E-02 , 5.389E-08 , 5.389E-08 , 5.389E-08 , 1.348E+00 , 5.389E-08 , 5.390E-08 
 2.703E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.079E-06 , 1.079E-06 
 2.708E-02 , 5.386E-08 , 5.386E-08 , 5.386E-08 , 1.348E+00 , 5.386E-08 , 5.381E-08 
 2.713E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.079E-06 , 1.079E-06 
 2.718E-02 , 5.389E-08 , 5.389E-08 , 5.389E-08 , 1.348E+00 , 5.389E-08 , 5.396E-08 
 2.723E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.079E-06 , 1.079E-06 
 2.728E-02 , 5.383E-08 , 5.383E-08 , 5.383E-08 , 1.348E+00 , 5.383E-08 , 5.402E-08 
 2.733E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.078E-06 , 1.078E-06 
 2.738E-02 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.348E+00 , 1.348E+00 
 2.743E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.278E-06 , 1.348E+00 
 2.748E-02 , 5.388E-08 , 5.388E-08 , 5.388E-08 , 1.348E+00 , 5.388E-08 , 5.389E-08 
 2.753E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.277E-06 , 1.348E+00 
 2.758E-02 , 5.386E-08 , 5.386E-08 , 5.386E-08 , 1.348E+00 , 5.386E-08 , 5.381E-08 
 2.763E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.277E-06 , 1.348E+00 
 2.768E-02 , 1.084E-07 , 1.084E-07 , 1.084E-07 , 1.084E-07 , 1.348E+00 , 1.348E+00 
 2.773E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.276E-06 , 1.348E+00 
 2.778E-02 , 1.086E-07 , 1.086E-07 , 1.086E-07 , 1.086E-07 , 1.348E+00 , 1.348E+00 
 2.783E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.274E-06 , 1.348E+00 
 2.788E-02 , 1.084E-07 , 1.084E-07 , 1.084E-07 , 1.084E-07 , 1.348E+00 , 1.348E+00 
 2.793E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.784E-06 
 2.798E-02 , 1.084E-07 , 1.084E-07 , 1.084E-07 , 1.084E-07 , 1.348E+00 , 1.348E+00 
 2.803E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.273E-06 , 1.348E+00 
 2.808E-02 , 1.081E-07 , 1.081E-07 , 1.081E-07 , 1.081E-07 , 1.348E+00 , 1.348E+00 
 2.813E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.783E-06 
 2.818E-02 , 5.387E-08 , 5.387E-08 , 5.387E-08 , 5.387E-08 , 1.348E+00 , 5.392E-08 
 2.823E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 4.273E-06 , 1.348E+00 
 2.828E-02 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.085E-07 , 1.348E+00 , 1.348E+00 
 2.833E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.782E-06 
 2.838E-02 , 5.386E-08 , 5.386E-08 , 5.386E-08 , 5.386E-08 , 1.348E+00 , 5.387E-08 
 2.843E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.782E-06 
 2.848E-02 , 5.388E-08 , 5.388E-08 , 5.388E-08 , 5.388E-08 , 1.348E+00 , 5.380E-08 
 2.853E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.781E-06 
 2.858E-02 , 1.083E-07 , 1.083E-07 , 1.083E-07 , 1.083E-07 , 1.348E+00 , 1.348E+00 
 2.863E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.781E-06 
 2.868E-02 , 5.385E-08 , 5.385E-08 , 5.385E-08 , 5.385E-08 , 1.348E+00 , 5.386E-08 
 2.873E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.781E-06 
 2.878E-02 , 5.380E-08 , 5.380E-08 , 5.380E-08 , 5.380E-08 , 1.348E+00 , 5.401E-08 
 2.883E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.779E-06 
 2.888E-02 , 5.385E-08 , 5.385E-08 , 5.385E-08 , 5.385E-08 , 1.348E+00 , 5.384E-08 
 2.893E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.898E-02 , 5.387E-08 , 5.387E-08 , 5.387E-08 , 5.387E-08 , 1.348E+00 , 5.379E-08 
 2.903E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.778E-06 
 2.908E-02 , 5.384E-08 , 5.384E-08 , 5.384E-08 , 5.384E-08 , 1.348E+00 , 5.382E-08 
 2.913E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.918E-02 , 5.384E-08 , 5.384E-08 , 5.384E-08 , 5.384E-08 , 1.348E+00 , 5.385E-08 
 2.923E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.777E-06 
 2.928E-02 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 1.348E+00 , 5.397E-08 
 2.933E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.938E-02 , 5.382E-08 , 5.382E-08 , 5.382E-08 , 5.382E-08 , 5.382E-08 , 1.348E+00 
 2.943E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.948E-02 , 5.384E-08 , 5.384E-08 , 5.384E-08 , 5.384E-08 , 1.348E+00 , 5.377E-08 
 2.953E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.771E-06 
 2.958E-02 , 5.382E-08 , 5.382E-08 , 5.382E-08 , 5.382E-08 , 1.348E+00 , 5.380E-08 
 2.963E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.968E-02 , 5.381E-08 , 5.381E-08 , 5.381E-08 , 5.381E-08 , 5.381E-08 , 1.348E+00 
 2.973E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.767E-06 
 2.978E-02 , 5.377E-08 , 5.377E-08 , 5.377E-08 , 5.377E-08 , 1.348E+00 , 5.394E-08 
 2.983E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.988E-02 , 5.381E-08 , 5.381E-08 , 5.381E-08 , 5.381E-08 , 5.381E-08 , 1.348E+00 
 2.993E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.998E-02 , 5.372E-08 , 5.372E-08 , 5.372E-08 , 5.372E-08 , 5.372E-08 , 1.348E+00 
 3.003E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.767E-06 
 3.008E-02 , 5.380E-08 , 5.380E-08 , 5.380E-08 , 5.380E-08 , 1.348E+00 , 5.379E-08 
 3.013E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.018E-02 , 5.380E-08 , 5.380E-08 , 5.380E-08 , 5.380E-08 , 5.380E-08 , 1.348E+00 
 3.023E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.765E-06 
 3.028E-02 , 5.397E-08 , 5.397E-08 , 5.397E-08 , 5.397E-08 , 5.397E-08 , 1.348E+00 
 3.033E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.038E-02 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 1.348E+00 
 3.043E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.048E-02 , 5.371E-08 , 5.371E-08 , 5.371E-08 , 5.371E-08 , 5.371E-08 , 1.348E+00 
 3.053E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.761E-06 
 3.058E-02 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 1.348E+00 , 5.377E-08 
 3.063E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.068E-02 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 1.348E+00 
 3.073E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.759E-06 
 3.078E-02 , 5.395E-08 , 5.395E-08 , 5.395E-08 , 5.395E-08 , 5.395E-08 , 1.348E+00 
 3.083E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.088E-02 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 1.348E+00 
 3.093E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.098E-02 , 5.369E-08 , 5.369E-08 , 5.369E-08 , 5.369E-08 , 5.369E-08 , 1.348E+00 
 3.103E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.756E-06 
 3.108E-02 , 5.377E-08 , 5.377E-08 , 5.377E-08 , 5.377E-08 , 1.348E+00 , 5.375E-08 
 3.113E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.118E-02 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 1.348E+00 
 3.123E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.754E-06 
 3.128E-02 , 5.374E-08 , 5.374E-08 , 5.374E-08 , 5.374E-08 , 1.348E+00 , 5.387E-08 
 3.133E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.138E-02 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 5.378E-08 , 1.348E+00 
 3.143E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.148E-02 , 5.368E-08 , 5.368E-08 , 5.368E-08 , 5.368E-08 , 5.368E-08 , 1.348E+00 
 3.153E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.752E-06 
 3.158E-02 , 5.376E-08 , 5.376E-08 , 5.376E-08 , 5.376E-08 , 1.348E+00 , 5.374E-08 
 3.163E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.168E-02 , 5.376E-08 , 5.376E-08 , 5.376E-08 , 5.376E-08 , 5.376E-08 , 1.348E+00 
 3.173E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.752E-06 
 3.178E-02 , 5.372E-08 , 5.372E-08 , 5.372E-08 , 5.372E-08 , 1.348E+00 , 5.389E-08 
 3.183E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.188E-02 , 5.375E-08 , 5.375E-08 , 5.375E-08 , 5.375E-08 , 5.375E-08 , 1.348E+00 
 3.193E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.198E-02 , 5.377E-08 , 5.377E-08 , 5.377E-08 , 5.377E-08 , 1.348E+00 , 5.370E-08 
 3.203E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.749E-06 
 3.208E-02 , 5.375E-08 , 5.375E-08 , 5.375E-08 , 5.375E-08 , 1.348E+00 , 5.374E-08 
 3.213E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.218E-02 , 5.375E-08 , 5.375E-08 , 5.375E-08 , 5.375E-08 , 1.348E+00 , 5.376E-08 
 3.223E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.748E-06 
 3.228E-02 , 5.369E-08 , 5.369E-08 , 5.369E-08 , 5.369E-08 , 1.348E+00 , 5.390E-08 
 3.233E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.238E-02 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 5.379E-08 , 1.348E+00 
 3.243E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 3.248E-02 , 5.374E-08 , 5.374E-08 , 5.374E-08 , 5.374E-08 , 1.348E+00 , 5.376E-08 
 3.253E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.743E-06 
